brand,model,battery_range,motor_power,age,weight,top_speed,has_gps,has_app,warranty,price,date
Brose,S Mag,28,350,7,22,26,True,False,1,601.0,2025-06-01 03:07:52.301686
Haibike,FullSuspension,140,250,3,17,32,True,False,1,2302.278845846452,2024-10-08 03:07:52.301785
BionX,PL-500,86,1000,2,27,32,False,True,2,2331.8255512939368,2024-10-15 03:07:52.301886
Himo,Z1,54,1500,6,16,26,False,True,1,1319.3402585389376,2025-01-10 03:07:52.301988
Riese & Müller,Charger,86,1500,6,15,31,True,False,3,2429.8447446458395,2025-02-16 03:07:52.302089
Aventon,Aventon Path,29,1500,4,15,42,False,True,1,1990.8431021028102,2025-06-17 03:07:52.302190
Panasonic,Center Motor,82,500,5,25,35,False,False,1,500.0,2025-06-09 03:07:52.302290
Segway,Max G30P,108,1500,2,16,22,True,True,3,3449.650466986551,2024-10-16 03:07:52.302393
Panasonic,Mid Drive,39,750,5,32,39,True,True,2,500.0,2025-06-28 03:07:52.302495
Rad Power Bikes,RadRover,83,500,7,26,20,True,False,5,500.0,2025-03-20 03:07:52.302596
BionX,CC-500,45,2000,1,19,36,False,True,1,4081.889025598993,2024-10-21 03:07:52.302700
Niu,MQi,20,500,3,27,39,True,False,2,500.0,2024-12-05 03:07:52.302802
Juiced,Juiced RipCurrent,98,500,4,21,40,True,False,3,1663.159710658122,2025-01-29 03:07:52.302904
BionX,PL-350,55,250,2,29,24,False,True,3,1001.665300112277,2025-07-24 03:07:52.303005
Riese & Müller,Supercharger,76,2000,6,31,41,False,False,5,2070.729594326629,2024-12-04 03:07:52.303106
Rad Power Bikes,RadMini,74,500,3,18,35,True,False,3,2002.5460682560872,2024-11-03 03:07:52.303208
Aventon,Aventon Pace 500,110,2000,7,19,21,True,False,2,3421.931605127653,2025-07-09 03:07:52.303309
Juiced,Juiced RipCurrent,50,350,2,26,27,True,False,1,903.352524287917,2025-06-18 03:07:52.303410
Xiaomi,Mi 3,114,350,6,22,37,False,True,5,893.9560590862773,2025-09-14 03:07:52.303512
VanMoof,VanMoof S3,90,750,6,27,35,False,False,1,561.1732740297566,2025-02-11 03:07:52.303613
Himo,C26,70,350,0,23,39,False,False,2,2295.629860729248,2024-09-19 03:07:52.303715
Himo,T1 Pro,124,500,6,33,43,True,False,3,720.5813694971288,2024-10-08 03:07:52.303818
Panasonic,Mid Drive,131,2000,7,18,21,True,False,5,3634.995487540596,2025-01-19 03:07:52.303919
Xiaomi,Mi Lite,76,1000,6,32,35,False,False,5,817.3035547639826,2025-02-13 03:07:52.304022
Segway,Max G30P,68,500,2,32,28,True,False,2,1115.141379698606,2025-03-11 03:07:52.304124
Rad Power Bikes,RadRover,21,500,5,30,37,True,True,3,1388.0,2025-06-12 03:07:52.304227
Panasonic,Rear Hub,101,1500,4,25,28,False,False,1,1849.2710531110897,2024-12-10 03:07:52.304326
Segway,Ninebot,72,250,4,34,43,True,True,1,500.0,2024-10-03 03:07:52.304429
Riese & Müller,Charger,114,350,4,21,41,True,False,1,1489.7831191511516,2025-07-23 03:07:52.304530
Haibike,XDURO,123,1000,1,27,32,False,True,1,3178.0250163197547,2025-03-25 03:07:52.304630
Himo,Z20,84,1000,5,19,42,True,True,2,1941.0588860039572,2025-04-05 03:07:52.304732
Rad Power Bikes,RadWagon,73,500,2,27,39,False,True,1,1387.2352039522148,2024-12-30 03:07:52.304834
Giant,Reign E+,44,250,3,15,31,False,False,1,834.76450814669,2025-08-12 03:07:52.304936
Brose,A Mag,148,1500,5,22,33,False,True,3,3611.8971375915703,2025-03-21 03:07:52.305037
Giant,Explore E+,120,1000,3,15,36,False,False,5,3480.5257998834245,2025-08-28 03:07:52.305138
Haibike,FullSuspension,112,750,5,16,42,True,False,5,2055.4458199135006,2025-04-14 03:07:52.305239
Panasonic,Rear Hub,112,1500,4,31,30,False,False,1,2232.0395105244334,2025-04-11 03:07:52.305339
Haibike,XDURO,51,1000,5,15,42,False,True,5,1814.67314206318,2024-10-23 03:07:52.305440
Super73,S2 Z,55,1000,2,29,27,False,False,3,2139.8141000654045,2024-09-27 03:07:52.305541
Niu,UQi,144,1500,3,17,41,False,False,1,4593.8994231546885,2025-02-15 03:07:52.305643
Niu,NQi+,113,2000,0,31,32,False,False,5,5210.948928504821,2024-12-16 03:07:52.305743
Segway,GT1,49,1000,3,30,32,False,False,1,944.11983672051,2025-05-17 03:07:52.305845
Xiaomi,Mi Lite,140,2000,6,26,37,True,False,2,2520.263787128316,2025-02-06 03:07:52.305947
Tesla,CyberBike,125,500,5,25,40,True,False,5,2021.8881593266083,2024-12-21 03:07:52.306048
Super73,S2 Z,88,500,5,28,29,False,False,1,500.0,2025-03-30 03:07:52.306149
Super73,Z1,120,350,4,34,23,False,False,1,672.8459515357965,2025-04-22 03:07:52.306251
Giant,Trance E+,132,350,5,30,44,False,True,2,975.2400656649562,2025-03-02 03:07:52.306351
Tesla,Model B,37,2000,7,16,24,False,False,1,2156.034696570783,2025-07-18 03:07:52.306453
Niu,NQi,48,1500,4,21,42,True,True,2,2105.8627226466533,2024-10-31 03:07:52.306553
BionX,CC-500,115,750,2,15,22,True,True,3,3793.7370981127974,2025-07-08 03:07:52.306653
Rad Power Bikes,RadWagon,44,1500,1,34,36,False,False,2,2667.8313812367805,2024-12-07 03:07:52.306754
Yamaha,PW-SE,128,1500,3,33,39,True,False,3,3095.347053487012,2025-01-29 03:07:52.306855
VanMoof,VanMoof S3,112,1500,6,26,41,False,False,3,3269.85165856862,2025-03-26 03:07:52.306955
Himo,Z1,140,1500,0,34,21,True,True,2,4978.501899260964,2025-02-22 03:07:52.307056
Himo,C20,148,2000,1,26,20,False,False,2,5849.614840712104,2025-03-13 03:07:52.307157
Panasonic,Center Motor,36,500,7,25,42,False,True,5,1169.0,2025-05-13 03:07:52.307259
Aventon,Aventon Sinch,30,2000,7,23,25,False,True,5,1846.165404822775,2025-02-23 03:07:52.307358
Giant,Trance E+,117,1500,2,23,42,True,True,1,4039.6568750830074,2024-10-10 03:07:52.307458
Bosch,Performance Line,140,1000,4,30,39,True,False,5,2573.4551295137517,2025-07-21 03:07:52.307560
Brose,C,80,350,0,17,29,False,True,3,3257.8941855000908,2025-07-25 03:07:52.307660
Aventon,Aventon Sinch,96,250,1,19,42,True,False,3,2292.043256576152,2025-07-31 03:07:52.307761
Juiced,Juiced RipCurrent,143,750,7,28,20,True,True,1,901.9396699241296,2025-06-25 03:07:52.307862
Brose,C,101,1000,7,26,41,True,True,3,1207.869895862833,2025-01-16 03:07:52.307962
Himo,C26,35,2000,2,16,31,True,False,3,3545.6036752974487,2025-04-17 03:07:52.308064
Niu,MQi+,81,2000,3,29,40,True,True,5,4459.334891951058,2025-01-19 03:07:52.308165
Rad Power Bikes,RadRunner,25,500,6,27,36,False,False,1,1131.0,2025-06-20 03:07:52.308268
Tesla,CyberBike,60,1000,1,28,28,False,False,1,3330.6709656001804,2024-11-12 03:07:52.308369
Brose,C,76,1500,6,21,26,True,True,2,1803.6607703585203,2024-10-29 03:07:52.308469
Segway,Ninebot,70,250,1,29,38,True,False,1,1237.3843045487583,2024-10-12 03:07:52.308571
Haibike,FullSuspension,102,1000,3,19,30,True,True,5,3383.85034610023,2024-11-09 03:07:52.308672
Tesla,Sport Bike,70,1000,3,30,20,True,False,5,2597.643947317168,2025-05-27 03:07:52.308773
Super73,Z1 Black,83,2000,6,16,30,True,True,3,3044.113167579699,2025-08-17 03:07:52.308876
Himo,Z1,88,2000,3,20,29,False,False,5,4996.8548616238895,2025-01-07 03:07:52.308978
Brose,C,79,350,2,29,28,False,True,2,1226.9573082741358,2024-11-17 03:07:52.309078
Rad Power Bikes,RadMini,147,1000,1,32,40,False,False,5,4459.174799665228,2025-02-11 03:07:52.309180
Giant,Reign E+,140,250,4,25,28,False,False,5,1839.1021435977032,2025-05-29 03:07:52.309281
Rad Power Bikes,RadMini,110,1500,4,27,24,False,False,1,2420.9834970731417,2025-08-23 03:07:52.309382
Himo,C1,133,1500,5,17,25,False,False,2,3356.371496957234,2025-07-20 03:07:52.309483
Riese & Müller,Charger,82,1000,1,27,30,False,True,2,2727.4363111208595,2024-10-05 03:07:52.309584
Xiaomi,Mi Tour,29,350,0,17,20,False,False,3,1825.3702879682112,2025-02-19 03:07:52.309686
Brose,S Mag,136,1000,7,29,36,True,True,2,1285.0506117602604,2025-01-29 03:07:52.309787
Rad Power Bikes,RadCity,47,1500,6,22,26,True,True,3,1875.1443150134394,2024-12-26 03:07:52.309888
Haibike,XDURO,80,500,3,24,35,False,False,3,1330.3692920986184,2025-02-26 03:07:52.309990
Yamaha,PW-X,89,500,5,17,35,False,True,2,1294.489482055164,2025-07-21 03:07:52.310090
Niu,MQi,85,250,1,30,28,True,False,1,1734.4289067942982,2025-09-04 03:07:52.310192
BionX,PL-500,136,500,4,17,43,True,False,2,2524.573377547048,2025-01-23 03:07:52.310293
Riese & Müller,Charger,109,250,7,25,35,True,True,5,577.4435249465382,2025-01-13 03:07:52.310394
Niu,MQi,81,350,0,18,44,True,True,2,2941.2720707684584,2025-05-18 03:07:52.310495
VanMoof,VanMoof S3,126,2000,3,31,29,True,True,1,5813.79025364431,2025-09-14 03:07:52.310596
BionX,PL-350,83,350,1,18,24,True,True,5,3417.6528429931986,2024-12-26 03:07:52.310696
Tesla,CyberBike,24,2000,5,27,34,False,False,2,2521.820396308793,2024-10-09 03:07:52.310797
Xiaomi,Mi 4,92,350,0,31,35,False,False,2,1804.9988136682555,2025-05-26 03:07:52.310899
Segway,GT2,26,750,1,34,39,False,False,1,944.4803211714059,2025-06-06 03:07:52.311001
Bosch,Performance Line,44,350,2,28,25,True,False,1,806.0412609901384,2025-09-02 03:07:52.311102
Tesla,Model B,76,1000,7,16,42,False,True,3,1493.389360270208,2024-11-27 03:07:52.311203
BionX,PL-500,74,1500,4,26,37,True,False,3,2181.47743224432,2025-05-21 03:07:52.311304
Niu,MQi,62,2000,5,20,27,False,True,1,2389.2309346761585,2025-04-17 03:07:52.311406
VanMoof,VanMoof S3,104,350,0,16,23,False,True,2,4969.942194643732,2024-10-09 03:07:52.311507
Niu,NQi,127,500,2,18,24,True,True,1,2756.779992735348,2025-02-04 03:07:52.311608
Himo,T1 Pro,132,2000,7,25,43,False,True,2,2580.5159839616776,2024-11-09 03:07:52.311710
Segway,ES4,95,2000,5,15,35,True,True,1,2972.385362767395,2024-10-14 03:07:52.311813
Himo,Z20,75,1000,7,25,30,True,True,5,1247.680482158359,2025-09-05 03:07:52.311915
VanMoof,VanMoof S3,43,2000,4,25,29,False,False,2,3658.6956075035714,2025-02-09 03:07:52.312016
Super73,S2,82,500,7,21,30,False,True,2,500.0,2025-01-30 03:07:52.312117
BionX,PL-500,135,750,3,21,34,False,False,2,3029.07937784822,2024-11-16 03:07:52.312217
Himo,T1,69,500,1,18,32,False,True,3,2889.4328298043265,2024-11-17 03:07:52.312318
Bosch,Performance Line,49,250,3,25,33,True,True,3,841.0109283047512,2025-01-24 03:07:52.312419
Himo,C26,81,1500,4,32,29,False,False,1,1915.9747968586903,2025-04-16 03:07:52.312520
VanMoof,VanMoof N3,55,500,5,22,39,False,True,2,500.0,2025-06-06 03:07:52.312621
Yamaha,PW-TE,109,350,0,34,40,True,True,2,2596.333687106739,2024-12-02 03:07:52.312722
Giant,Explore E+,57,750,4,24,22,False,True,1,877.4327663681984,2025-02-21 03:07:52.312822
VanMoof,VanMoof N3,31,750,0,26,33,False,True,3,3310.023947993067,2025-06-23 03:07:52.312924
Haibike,FullSuspension,111,250,0,22,44,False,True,1,2404.5378807090415,2025-06-03 03:07:52.313027
Brose,A Mag,22,250,1,27,31,False,True,2,906.2711755041271,2025-02-23 03:07:52.313129
Brose,C,71,1500,2,22,26,True,True,5,4391.71341535789,2025-08-19 03:07:52.313230
Rad Power Bikes,RadCity,53,750,6,29,42,True,True,3,500.0,2025-06-11 03:07:52.313331
Brose,S Mag,146,1000,2,34,22,True,True,1,3700.4952452891816,2025-08-21 03:07:52.313431
Yamaha,PW-X,137,1000,0,17,30,True,True,3,5597.1859005902315,2025-03-29 03:07:52.313532
Super73,S2,131,750,5,30,29,False,True,1,1394.9899156798128,2025-05-23 03:07:52.313632
Brose,C,50,750,3,26,36,True,False,2,1300.8777523855367,2025-01-27 03:07:52.313732
Haibike,XDURO,119,250,7,30,28,True,False,3,500.0,2024-11-21 03:07:52.313833
Bosch,Performance Line,48,250,4,18,25,True,False,2,514.8447216157514,2025-03-18 03:07:52.313934
Super73,Z1,139,350,2,30,39,False,True,3,2602.3630950194865,2025-04-23 03:07:52.314035
BionX,CC-500,105,1500,3,24,34,False,True,1,3020.5811737638896,2025-05-18 03:07:52.314135
Brose,S Mag,134,750,5,29,42,False,False,2,1510.0946130052794,2025-07-23 03:07:52.314241
Haibike,Sduro,72,250,3,17,20,True,False,5,1730.5243296839874,2025-02-20 03:07:52.314342
Tesla,Roadster,84,250,3,31,35,False,False,2,824.1880260422399,2024-11-30 03:07:52.314444
Rad Power Bikes,RadCity,91,750,1,33,21,True,False,5,2667.1780461240746,2025-08-03 03:07:52.314545
Rad Power Bikes,RadRover,79,750,5,27,23,False,False,5,1222.0777709018403,2025-05-10 03:07:52.314646
Segway,Max G30P,24,1000,7,32,33,False,False,1,1314.0,2025-02-06 03:07:52.314749
Himo,Z20,34,750,3,33,26,True,False,3,862.5278992681235,2025-08-15 03:07:52.314848
Himo,Z1,44,2000,0,31,40,True,True,2,4413.673948776734,2025-04-13 03:07:52.314986
Aventon,Aventon Pace 500,133,250,1,25,23,False,True,1,2553.0824397155643,2025-04-03 03:07:52.315095
Giant,Reign E+,25,250,2,29,37,True,False,3,659.2588479190326,2025-02-09 03:07:52.315196
Brose,C,64,2000,0,29,42,True,True,5,4972.3242374120055,2024-10-11 03:07:52.315297
Yamaha,PW-TE,97,250,2,26,29,True,False,1,1545.6097412630177,2025-02-09 03:07:52.315398
Riese & Müller,Supercharger,121,750,4,23,37,True,True,3,2336.027727439054,2025-04-18 03:07:52.315499
BionX,CC-500,80,1500,6,33,22,True,True,2,1315.6142523711096,2025-02-03 03:07:52.315600
Bosch,Performance Line,110,1500,5,21,39,False,True,3,3241.7923980807695,2025-06-27 03:07:52.315701
BionX,CC-500,36,350,3,34,34,False,False,3,500.0,2025-07-11 03:07:52.315801
Niu,NQi,20,250,0,27,38,False,True,2,1190.356121864131,2025-07-13 03:07:52.315903
Xiaomi,Mi 3,47,350,6,31,27,True,True,5,500.0,2025-08-09 03:07:52.316004
Haibike,Sduro,66,350,3,23,42,False,True,2,1204.2612576163697,2025-01-23 03:07:52.316105
VanMoof,VanMoof N3,137,1500,7,31,31,False,True,3,2828.7399101664673,2025-09-05 03:07:52.316211
Haibike,FullSuspension,93,1000,1,34,41,False,False,3,2851.194707174647,2025-08-06 03:07:52.316312
Super73,RX,83,1500,7,32,38,False,True,3,1229.099772649061,2024-11-30 03:07:52.316414
Aventon,Aventon Level,100,1500,7,34,38,False,True,2,1214.7641655404213,2025-01-28 03:07:52.316515
Yamaha,PW-SE,147,2000,2,30,38,False,False,1,4302.1422206266925,2025-09-10 03:07:52.316615
Rad Power Bikes,RadRunner,70,2000,2,29,33,False,False,5,3689.729146503744,2025-05-10 03:07:52.316716
BionX,PL-500,124,750,0,33,43,True,True,2,3794.0007886306707,2025-01-31 03:07:52.316817
BionX,PL-350,22,350,2,24,39,True,True,3,841.8145135754214,2024-10-03 03:07:52.316918
Aventon,Aventon Path,60,500,1,31,21,False,False,3,1650.6276821065157,2025-02-19 03:07:52.317018
Yamaha,PW-X,106,1500,7,26,24,True,True,3,1876.3784962173206,2025-08-22 03:07:52.317122
Brose,A Mag,133,2000,0,29,44,False,False,2,4764.799455804568,2025-07-21 03:07:52.317224
Giant,Explore E+,66,2000,0,15,29,False,True,2,5257.618710514633,2024-10-02 03:07:52.317324
Rad Power Bikes,RadRunner,120,350,2,31,37,False,False,1,1769.8678730662898,2025-08-20 03:07:52.317425
BionX,PL-500,117,250,1,25,39,False,False,2,2304.364994460063,2025-09-05 03:07:52.317525
Rad Power Bikes,RadRunner,59,250,1,22,41,True,False,5,2344.231439054057,2025-03-09 03:07:52.317625
Segway,Max G30,126,750,0,29,35,False,True,3,2846.0626260327044,2025-05-17 03:07:52.317726
BionX,PL-350,86,2000,1,20,25,True,True,2,5861.626334458659,2024-11-03 03:07:52.317826
VanMoof,VanMoof N3,141,350,1,24,20,True,True,1,3765.2415802861215,2024-11-04 03:07:52.317929
Niu,NQi,142,750,1,33,28,True,False,5,3826.070682861784,2025-07-30 03:07:52.318031
Brose,C,143,1000,6,22,41,True,True,5,3060.499168717268,2024-11-22 03:07:52.318135
Brose,C,31,350,2,26,25,True,True,3,1204.5050502026977,2025-09-09 03:07:52.318236
Tesla,City Bike,38,750,2,28,32,False,False,5,2247.133987009899,2025-07-25 03:07:52.318336
Himo,T1 Pro,58,2000,5,21,42,True,True,1,1920.447409239082,2025-02-17 03:07:52.318437
Yamaha,PW-SE,110,2000,7,20,44,True,True,5,3107.5149965766786,2024-11-24 03:07:52.318537
Giant,Reign E+,52,750,7,28,42,True,True,2,1160.0,2025-03-07 03:07:52.318640
Panasonic,Rear Hub,110,250,2,33,30,True,True,1,1305.2331951235656,2025-03-30 03:07:52.318738
Riese & Müller,Supercharger,125,1000,0,21,34,True,True,3,4588.467141339804,2025-07-21 03:07:52.318839
Tesla,Roadster,57,2000,3,21,35,False,False,1,5103.94980729795,2025-04-09 03:07:52.318940
Niu,NQi2,89,350,3,23,38,True,True,2,1373.7042441724661,2024-12-10 03:07:52.319042
BionX,PL-500,123,1000,5,19,20,False,True,3,2757.2262190238275,2024-10-01 03:07:52.319146
Himo,Z20,33,1500,4,20,32,False,False,5,2443.0367381513597,2025-04-27 03:07:52.319247
Rad Power Bikes,RadMini,84,250,2,15,44,False,True,5,2131.300818724808,2025-07-07 03:07:52.319347
Rad Power Bikes,RadMini,103,750,5,34,39,False,False,1,678.5246923595128,2025-08-20 03:07:52.319447
VanMoof,VanMoof N3,100,250,5,33,29,False,False,1,597.0,2024-09-18 03:07:52.319549
Bosch,Performance Line,148,750,3,18,21,False,True,2,3344.3673188639523,2024-12-31 03:07:52.319648
Panasonic,Center Motor,83,250,2,28,42,True,True,3,1606.889916250621,2025-05-26 03:07:52.319747
Giant,Reign E+,61,1500,7,26,39,False,False,2,728.2944889159901,2025-08-23 03:07:52.319847
Tesla,CyberBike,105,1000,6,16,21,True,False,5,3381.672599930766,2024-12-24 03:07:52.319948
Riese & Müller,GTS,48,350,6,30,43,False,False,5,1469.0,2024-10-18 03:07:52.320050
Giant,Reign E+,48,500,3,32,44,False,True,1,500.0,2025-08-01 03:07:52.320153
Giant,Explore E+,81,2000,7,27,20,True,True,1,2257.0961539691843,2025-05-07 03:07:52.320253
Brose,C,117,1000,3,18,35,False,False,1,2830.8072602491025,2025-04-04 03:07:52.320352
Super73,RX Pro,35,500,7,34,24,True,False,3,1190.0,2025-03-22 03:07:52.320455
Rad Power Bikes,RadMini,54,2000,4,29,28,True,False,2,2375.2718386841298,2024-12-31 03:07:52.320554
VanMoof,VanMoof X3,31,1500,4,22,44,False,False,1,2183.2016045881364,2025-04-26 03:07:52.320655
Segway,ES2,73,350,0,24,24,True,True,3,1968.2835824836957,2025-02-07 03:07:52.320756
Yamaha,PW-SE,111,750,2,34,25,True,False,2,1957.7816323750358,2025-01-07 03:07:52.320856
Niu,NQi2,138,2000,6,34,44,True,False,3,2717.779735705594,2025-02-16 03:07:52.320958
Yamaha,PW-X,101,250,4,18,39,True,True,5,2159.632429946215,2025-03-06 03:07:52.321058
Riese & Müller,Charger,65,350,0,19,28,True,False,1,2478.069566903171,2024-10-25 03:07:52.321163
Himo,T1,124,350,6,33,43,True,True,2,500.0,2025-03-02 03:07:52.321264
Juiced,Juiced RipCurrent,37,1000,1,26,36,True,True,3,2501.0419177307513,2024-10-29 03:07:52.321365
Panasonic,Center Motor,40,2000,0,22,42,False,False,3,4542.568692337109,2025-09-08 03:07:52.321465
Yamaha,PW-SE,122,1500,5,27,33,True,False,1,2697.539129627281,2025-02-18 03:07:52.321565
Xiaomi,Mi Super,138,350,2,22,27,True,False,2,2123.674646459056,2025-01-05 03:07:52.321665
Niu,MQi,125,2000,1,18,36,True,True,3,5153.322153140363,2024-12-21 03:07:52.321766
Bosch,Active Line,42,500,7,26,26,True,True,1,1147.0,2025-07-21 03:07:52.321868
Aventon,Aventon Pace 500,96,750,3,21,31,True,True,2,2108.1605847418973,2025-04-06 03:07:52.321966
Rad Power Bikes,RadRunner,58,750,1,28,37,True,False,2,1891.168500868289,2025-02-21 03:07:52.322067
Yamaha,PW-TE,43,1000,0,24,37,False,False,2,2957.088179559765,2025-01-25 03:07:52.322172
Panasonic,Rear Hub,47,250,4,25,28,True,True,3,500.0,2024-11-05 03:07:52.322273
Panasonic,Mid Drive,118,500,5,18,42,True,True,5,1978.2079503983196,2025-07-03 03:07:52.322373
Haibike,Sduro,115,250,0,34,29,False,False,5,2542.1506646511484,2025-02-17 03:07:52.322473
Segway,Ninebot,62,1000,6,19,41,False,False,1,548.8015376383962,2025-08-19 03:07:52.322574
Himo,T1 Pro,103,250,0,16,30,True,True,5,2729.619986105555,2025-05-08 03:07:52.322675
Riese & Müller,Supercharger,53,250,1,18,36,False,False,5,2063.197988203506,2025-02-01 03:07:52.322775
Tesla,Roadster,26,250,3,17,44,False,True,1,564.7119644290731,2024-11-01 03:07:52.322876
Tesla,Model B,34,350,5,32,29,False,True,2,662.0,2024-11-13 03:07:52.322980
Giant,Reign E+,49,750,3,33,21,False,False,1,735.5175749287228,2024-12-22 03:07:52.323078
Super73,RX Pro,23,1000,1,25,41,False,False,1,1934.6942888024748,2025-08-08 03:07:52.323183
Niu,MQi,131,250,7,26,35,True,True,1,500.0,2024-12-04 03:07:52.323284
VanMoof,VanMoof X3,108,500,4,25,23,True,False,1,1725.2834883106284,2025-07-30 03:07:52.323387
Xiaomi,Mi 4,58,750,5,26,41,False,False,3,594.3014387329399,2025-07-01 03:07:52.323489
VanMoof,VanMoof X3,144,1500,7,21,29,False,True,2,3777.1635339349764,2024-12-04 03:07:52.323589
Xiaomi,Mi Super,139,350,0,28,36,True,False,5,2877.733265135601,2025-05-28 03:07:52.323690
Rad Power Bikes,RadCity,33,500,2,17,23,False,False,5,1874.5052239538109,2025-09-07 03:07:52.323790
Niu,MQi+,106,750,0,34,38,False,False,1,2379.3515427499924,2025-01-24 03:07:52.323892
Giant,Trance E+,80,2000,0,33,34,False,False,1,4192.164905738824,2024-10-18 03:07:52.323992
Juiced,Juiced RipCurrent,55,750,1,15,23,True,False,5,3153.17291991741,2025-07-07 03:07:52.324093
Giant,Reign E+,129,2000,1,27,28,True,True,5,5366.2779214627535,2025-05-03 03:07:52.324197
Tesla,City Bike,89,1000,4,30,36,True,False,3,2591.530738712798,2024-12-28 03:07:52.324297
Giant,Reign E+,67,500,3,29,23,True,False,2,1143.481255855279,2025-01-29 03:07:52.324397
Tesla,CyberBike,93,350,1,31,33,False,False,2,2412.537536684741,2025-04-28 03:07:52.324498
Tesla,Roadster,28,1500,5,26,39,False,True,1,1476.0647450159881,2025-05-20 03:07:52.324599
Panasonic,Mid Drive,122,1500,4,18,43,False,True,1,3253.3743357306407,2025-01-26 03:07:52.324699
VanMoof,VanMoof X3,129,500,5,20,26,True,True,3,2578.6695762397753,2025-09-11 03:07:52.324799
